id	gene_symbol	complex
P67870	CSK2B	Casein kinase II (beta-dimer, alpha-dimer)
P68036	UB2L3	BRCA1-BARD1-UbcH7c complex
P68363	TBA1B	60S APC containing complex
P68400	CSK21	Casein kinase II (beta-dimer, alpha-dimer)
P68431	H31	ASF1-interacting protein complex
P68431	H31	Emerin regulatory complex
P68431	H31	Histone H3.1 complex
P68431	H31	Emerin complex 32
P68431	H31	Emerin complex 24
P68431	H31	TLE-Histone H3 complex
P68431	H31	ASF1-histone containing complex
P78345	RPP38	Rnase/Mrp complex
P78346	RPP30	Rnase/Mrp complex
P78347	GTF2I	Anti-HDAC2 complex
P78347	GTF2I	anti-BHC110 complex
P78347	GTF2I	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
P78347	GTF2I	XFIM complex
P78352	DLG4	PSD95-FYN-NR2A complex
P78364	PHC1	BMI1-HPH1-HPH2 complex
P78364	PHC1	Polycomb repressive complex 1 (PRC1, hPRC-H)
P78527	PRKDC	Artemis-DNA-PK complex
P78527	PRKDC	MGC1-DNA-PKcs-Ku complex
P78527	PRKDC	DNA-PK-Ku-eIF2-NF90-NF45 complex
P78527	PRKDC	CDC5L complex
P78527	PRKDC	DNA-PK-Ku antigen complex
P78527	PRKDC	DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex
P78527	PRKDC	NCOA6-DNA-PK-Ku-PARP1 complex
P78537	BL1S1	BLOC-1 (biogenesis of lysosome-related organelles complex 1)
P78537	BL1S1	AP3-BLOC1 complex
P78537	BL1S1	BLOC1-BLOC2 complex
P78560	CRADD	PIDDsome complex
P80217	IN35	IFP35-NMI complex
P81274	GPSM2	NuMA-LGN-G-alpha-i-1 complex
P82279	CRUM1	MPP4-MPP5-CRB1 complex
P82279	CRUM1	CRB1-MPP5-INADL complex
P82650	RT22	55S ribosome, mitochondrial
P82663	RT25	55S ribosome, mitochondrial
P82664	RT10	55S ribosome, mitochondrial
P82673	RT35	55S ribosome, mitochondrial
P82675	RT05	55S ribosome, mitochondrial
P82909	RT36	55S ribosome, mitochondrial
P82912	RT11	55S ribosome, mitochondrial
P82914	RT15	55S ribosome, mitochondrial
P82921	RT21	55S ribosome, mitochondrial
P82930	RT34	55S ribosome, mitochondrial
P82932	RT06	55S ribosome, mitochondrial
P82933	RT09	55S ribosome, mitochondrial
P83111	LACTB	55S ribosome, mitochondrial
P83369	LSM11	SMN complex, U7 snRNA specific
P83436	COG7	COG5-COG6-COG7 subcomplex
P83436	COG7	Binary COG subcomplex
P83436	COG7	Tetrameric COG subcomplex
P83436	COG7	Conserved oligomeric Golgi (COG) complex
P83436	COG7	COG1-COG8-COG5-COG6-COG7 subcomplex
P83731	RL24	Ribosome, cytoplasmic
P83881	RL36A	Ribosome, cytoplasmic
P84022	SMAD3	CREBBP-SMAD3-SMAD4 pentameric complex
P84022	SMAD3	SMURF2-SMAD3 complex, TGF(beta)-dependent
P84022	SMAD3	SMAD3-SMAD4-FOXO4 complex
P84022	SMAD3	SMURF2-SMAD3-SnoN complex, TGF(beta)-dependent
P84022	SMAD3	CREBBP-SMAD3 hexameric complex
P84022	SMAD3	SKI-SMAD3-SMAD4  pentameric complex
P84022	SMAD3	RSmad complex
P84022	SMAD3	SMAD3-E2F4/5-p107-DP1 complex
P84022	SMAD3	SMAD3-SMAD4-FOXO1 complex
P84022	SMAD3	SMAD3-cSKI-SIN3A-HDAC1 complex
P84022	SMAD3	PIAS3-SMAD3-P300 complex
P84022	SMAD3	SMAD4-SMAD2-SMAD3 complex
P84022	SMAD3	SMAD3-SMAD4-SP1 complex
P84022	SMAD3	SMAD3-SMAD4-CTCF protein-DNA complex
P84022	SMAD3	SMAD3-SMAD4-cJUN complex
P84022	SMAD3	SMAD3-SMAD4-cJun-cFos complex
P84022	SMAD3	SMAD3/4-E2F4/5-p107-DP1 complex
P84022	SMAD3	BRCA1-SMAD3 complex
P84022	SMAD3	SMAD3-SKI-NCOR complex
P84022	SMAD3	SMAD3-SMAD4-FOXO3-FOXG1 complex
P84022	SMAD3	TIF1gamma-SMAD2-SMAD3 complex
P84022	SMAD3	SMAD3-SMAD4-FOXO3 complex
P84022	SMAD3	PML-SMAD2/3-SARA complex
P84022	SMAD3	TGF-beta receptor I-Axin-SMAD3 complex
P84022	SMAD3	SMAD3-HEF1-APC10-CDH1 complex
P84022	SMAD3	TGF-beta receptor-SMAD3 complex
P84022	SMAD3	SMAD3-SKI complex
P84022	SMAD3	Axin-SMAD3 complex
P84090	ERH	FCP1-associated protein complex
P84098	RL19	Ribosome, cytoplasmic
P84098	RL19	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
P84243	H33	Histone H3.3 complex
P98161	PKD1	Polycystin-1-E-cadherin-beta-catenin complex
P98161	PKD1	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)
P98161	PKD1	Polycystin-1-E-cadherin-beta-catenin-Flotillin-2 complex
P98170	XIAP	LATS1-HTRA2-BIRC4 complex
P98172	EFNB1	TIAM1-EFNB1-EPHA2 complex
P98177	FOXO4	SMAD3-SMAD4-FOXO4 complex
P99999	CYC	Apoptosome
P99999	CYC	Apoptosome-procaspase 9 complex
Q00341	VIGLN	DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex
Q00403	TF2B	RNA polymerase II (RNAPII)
Q00403	TF2B	SMN-PolII-RHA complex
Q00403	TF2B	RNA polymerase II complex, chromatin structure modifying
Q00403	TF2B	RNA polymerase II holoenzyme complex
Q00403	TF2B	RNA polymerase II complex, chromatin structure modifying
Q00403	TF2B	BRCA1-RNA polymerase II complex
Q00534	CDK6	CCND3-CDK6 complex
Q00534	CDK6	CyclinD3-CDK4-CDK6-p21 complex
Q00534	CDK6	CyclinD3-CDK4-CDK6 complex
Q00534	CDK6	CCND1-CDK6 complex
Q00534	CDK6	CCND2-CDK6 complex
Q00535	CDK5	PCNA complex
Q00535	CDK5	Cell cycle kinase complex CDK5
Q00597	FANCC	FA complex (Fanconi anemia complex), cytoplasmic
Q00597	FANCC	Nucleic and chromatin Fanconi complex
Q00597	FANCC	FA complex (Fanconi anemia complex)
Q00610	CLH1	Profilin 1 complex
Q00613	HSF1	HSF1-HSF2 complex
Q00653	NFKB2	TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)
Q00653	NFKB2	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
Q00653	NFKB2	TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)
Q00653	NFKB2	TNF-alpha/NF-kappa B signaling complex 5
Q00653	NFKB2	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)
Q00653	NFKB2	CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
Q00839	HNRPU	GR-hnRNP U complex
Q00839	HNRPU	C complex spliceosome
Q00839	HNRPU	Emerin complex 24
Q00839	HNRPU	Large Drosha complex
Q00839	HNRPU	Actin-ribonucleoprotein complex (POLR2A, GTF2F1, HNRNPU)
Q00839	HNRPU	DGCR8 multiprotein complex
Q00839	HNRPU	Emerin complex 52
Q00978	IRF9	Interferon-stimulated gene factor 3 transcription complex ISGF3
Q00987	MDM2	p300-MDM2-p53 protein complex
Q00987	MDM2	Er-alpha-p53-hdm2 complex
Q00987	MDM2	NUMB-TP53-MDM2 complex
Q00987	MDM2	YY1-MDM2-p53 complex
Q01081	U2AF1	C complex spliceosome
Q01081	U2AF1	CF IIAm complex (Cleavage factor IIAm complex)
Q01081	U2AF1	17S U2 snRNP
Q01094	E2F1	GABP(gamma)1-E2F1-DP1 complex
Q01094	E2F1	CEBPE-E2F1-RB1 complex
Q01094	E2F1	pRB-E2F-1 complex
Q01094	E2F1	E2F1-p107-cyclinA complex
Q01105	SET	CTFC-TAF1 complex
Q01130	SRSF2	CDC5L complex
Q01196	RUNX1	RUNX1-CBF-beta-DNA complex
Q01201	RELB	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)
Q01201	RELB	hs4 enhancer complex (slow migrating complex)
Q01201	RELB	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
Q01518	CAP1	Cofilin-actin-CAP1 complex
Q01780	EXOSX	mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)
Q01780	EXOSX	Exosome
Q01844	EWS	Large Drosha complex
Q01860	PO5F1	OCT4-SOX2 DNA-protein complex
Q01970	PLCB3	PLCB3-PARD3-PARD6A complex
Q02108	GCYA3	Guanylyl cyclase, soluble (GUCY1A3, GUCY1B3)
Q02153	GCYB1	Guanylyl cyclase, soluble (GUCY1A3, GUCY1B3)
Q02153	GCYB1	Guanylyl cyclase, soluble (GUCY1A2, GUCY1B3)
Q02297	NRG1	NRG1-IKZF4 complex
Q02410	APBA1	CASK-LIN7C-APBA1 complex
Q02410	APBA1	LIN2-LIN7-SAP97-MINT1 complex
Q02539	H11	Emerin complex 24
Q02539	H11	Emerin regulatory complex
Q02539	H11	Emerin complex 52
Q02543	RL18A	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
Q02543	RL18A	Ribosome, cytoplasmic
Q02750	MP2K1	BRAF-MAP2K1-MAP2K2-YWHAE complex
Q02750	MP2K1	RAF1-MAP2K1-YWHAE complex
Q02750	MP2K1	p14-Mp1-MEK1 complex
Q02750	MP2K1	MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex
Q02878	RL6	Ribosome, cytoplasmic
Q02878	RL6	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
Q02878	RL6	TNF-alpha/NF-kappa B signaling complex 6
Q02952	AKA12	AKAP250-PKA-PDE4D complex
Q03135	CAV1	TRP1-G alpha-11-IP3R3-CAV1 signaling complex
Q03135	CAV1	CAV1-VDAC1-ESR1 complex
Q03135	CAV1	NOS3-CAV1-NOSTRIN complex
Q03135	CAV1	UTM-SGCE-DAG1-CAV1-NOS3 complex
Q03164	KMT2A	ALL-1 supercomplex
Q03164	KMT2A	MLL1-WDR5 complex
Q03164	KMT2A	MLL-HCF complex
Q03188	CENPC	CENP-A NAC-CAD complex
Q03933	HSF2	HSF1-HSF2 complex
Q04206	TF65	CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex
Q04206	TF65	IKB(beta)-RELA-cREL complex
Q04206	TF65	p50-p65 NF(kappa)B-SRC1 complex
Q04206	TF65	p50-p65 NF(kappa)B complex
Q04206	TF65	hs4 enhancer complex (faster migrating complex)
Q04206	TF65	IKB(alpha)-RELA-cREL complex
Q04206	TF65	TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)
Q04206	TF65	TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)
Q04206	TF65	I(kappa)B(alpha)-NF(kappa)Bp50-NF(kappa)Bp65 complex
Q04206	TF65	MURR1-NF(kappa)Bp65-IKBA complex
Q04206	TF65	CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
Q04206	TF65	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
Q04206	TF65	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)
Q04206	TF65	TNF-alpha/NF-kappa B signaling complex 5
Q04206	TF65	IKB(epsilon)-RELA-cREL complex
Q04206	TF65	ESR1-RELA-BCL3-NCOA3 complex
Q04206	TF65	REL-MAP3K8-RELA-TNIP2-PAPOLA complex
Q04721	NOTC2	MAML2-RBP-Jkappa-Notch2 complex
Q04721	NOTC2	Notch2(N-TM)-Notch2(N-EC)-Delta complex
Q04721	NOTC2	MAML3-RBP-Jkappa-Notch2 complex
Q04724	TLE1	TLE1 homodimer complex
Q04724	TLE1	TLE1-TLE2 complex
Q04724	TLE1	OCT1-OBF1-DNA-TLE1 complex
Q04724	TLE1	HESX1-TLE1 complex
Q04725	TLE2	NK-3-Groucho complex
Q04725	TLE2	TLE2 homodimer complex
Q04725	TLE2	NK-3-Groucho-HIPK2-SIN3A-RbpA48-HDAC1 complex
Q04725	TLE2	TLE1-TLE2 complex
Q04725	TLE2	TLE-Histone H3 complex
Q04726	TLE3	NK-3-Groucho complex
Q04726	TLE3	NK-3-Groucho-HIPK2-SIN3A-RbpA48-HDAC1 complex
Q04726	TLE3	TLE-Histone H3 complex
Q04727	TLE4	NK-3-Groucho complex
Q04727	TLE4	NK-3-Groucho-HIPK2-SIN3A-RbpA48-HDAC1 complex
Q04727	TLE4	OCT2-TLE4 complex
Q04864	REL	IKB(epsilon)-RELA-cREL complex
Q04864	REL	TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)
Q04864	REL	TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)
Q04864	REL	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
Q04864	REL	IKB(beta)-RELA-cREL complex
Q04864	REL	TNF-alpha/NF-kappa B signaling complex 5
Q04864	REL	IKB(alpha)-RELA-cREL complex
Q04864	REL	REL-MAP3K8-RELA-TNIP2-PAPOLA complex
Q04864	REL	CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
Q04864	REL	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)
Q04917	1433F	BRAF-RAF1-14-3-3 complex
Q04917	1433F	Kinase maturation complex 1
Q05048	CSTF1	Cleavage stimulation factor
Q05048	CSTF1	Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)
Q05048	CSTF1	BARD1-BRCA1-CSTF complex
Q05086	UBE3A	Ubiquilin-proteasome complex
Q05195	MAD1	MAD1-mSin3A-HDAC2 complex
Q05195	MAD1	MAD-MAX complex
Q05397	FAK1	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)
Q05397	FAK1	ITGA2b-ITGB3-CD47-FAK complex
Q05397	FAK1	CAS-SRC-FAK complex
Q05397	FAK1	PXN-ITGB5-PTK2 complex
Q05513	KPCZ	MutS-alpha-PK-zeta complex
Q05586	NMDZ1	TIAM1-GRIN1 complex
Q06124	PTN11	GRB2-SHP-2 complex, PDGF stimulated
Q06124	PTN11	PDGFRA-SHP-2 complex, PDGF stimulated
Q06124	PTN11	LMO4-gp130 complex
Q06265	EXOS9	Exosome
Q06323	PSME1	PA28-20S proteasome
Q06330	SUH	CBF1-HDAC1-SMRT complex
Q06330	SUH	HES1 promoter-Notch enhancer complex
Q06330	SUH	RBP-Jkappa-SHARP complex
Q06330	SUH	SMRT-SKIP-CBF1 complex
Q06330	SUH	RBP-Jkappa-Notch1 complex
Q06330	SUH	SHARP-CtIP-RBP-Jkappa complex
Q06330	SUH	RBP-Jkappa-RING1-KyoT2 complex
Q06330	SUH	HES1 promoter corepressor complex
Q06330	SUH	SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex
Q06330	SUH	YY1-Notch1-RBP-Jkappa complex
Q06587	RING1	RBP-Jkappa-RING1-KyoT2 complex
Q06587	RING1	Polycomb repressive complex 1 (PRC1, hPRC-H)
Q06609	RAD51	BRCC complex
Q06609	RAD51	hRAD51C-hXRCC3 complex
Q06609	RAD51	BRCA1-RAD51 complex
Q06609	RAD51	MSH2/6-BLM-p53-RAD51 complex
Q06643	TNFC	Lymphotoxin beta receptor complex
Q06830	PRDX1	Sulphiredoxin-peroxiredoxin complex
Q07020	RL18	Ribosome, cytoplasmic
Q07021	C1QBP	p32-CBF-DNA complex
Q07021	C1QBP	Emerin complex 24
Q07021	C1QBP	FIB-associated protein complex
Q07021	C1QBP	Emerin complex 52
Q07157	ZO1	CF IIAm complex (Cleavage factor IIAm complex)
Q07157	ZO1	ZO1-(beta)cadherin-(VE)cadherin-VEGFR2 complex
Q07157	ZO1	Alpha-dystrobrevin-ZO-1-actin complex
Q07666	KHDR1	Sam68-p120GAP complex
Q07666	KHDR1	Sam68-p85 P13K-IRS-1-IR signaling complex
Q07666	KHDR1	ASPP1-SAM68 complex
Q07817	B2CL1	MRIT complex
Q07817	B2CL1	tBID-BCL2xL complex
Q07817	B2CL1	BIM-BCL2xL complex
Q07817	B2CL1	p53-BCL2 complex
Q07820	MCL1	MCL1-BAK1 complex
Q07820	MCL1	MCL1-NOXA complex
Q07864	DPOE1	RC complex during G2/M-phase of cell cycle
Q07864	DPOE1	RC complex during S-phase of cell cycle
Q07864	DPOE1	DNA synthesome complex (17 subunits)
Q07889	SOS1	Sos1-Grb2 complex
Q07889	SOS1	BCR-ABL (p210 fusion protein)-GRB2-SOS1 complex
Q07889	SOS1	PLC-gamma-1-SLP-76-SOS1-LAT complex
Q07889	SOS1	LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated
Q07954	LRP1	LRP-1-Alpha-2-M-annexin VI complex
Q07954	LRP1	APP-FE65-LRP complex
Q07954	LRP1	MMP-9-TIMP-1-LRP complex
Q07955	SRSF1	17S U2 snRNP
Q07955	SRSF1	C complex spliceosome
Q07955	SRSF1	CDC5L complex
Q08170	SRSF4	PGC-1-SRp40-SRp55-SRp75 complex
Q08209	PP2BA	Kinase-scaffold-phosphatase complex, PKA-AKAP79-CaN
Q08209	PP2BA	MR-UBC9-SRC1 complex
Q08211	DHX9	Toposome
Q08211	DHX9	DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex
Q08211	DHX9	GammaH2AFX-NDHII-Ku70-DNA complex
Q08211	DHX9	DGCR8 multiprotein complex
Q08211	DHX9	SMN-PolII-RHA complex
Q08211	DHX9	STAT6-p100-RHA complex
Q08211	DHX9	PCNA complex
Q08499	PDE4D	AKAP250-PKA-PDE4D complex
Q08722	CD47	ITGA2b-ITGB3-CD47-FAK complex
Q08722	CD47	ITGAV-ITGB3-CD47-FCER2 complex
Q08881	ITK	SLP-76-PLC-gamma-1-ITK complex, alpha-TCR stimulated
Q08881	ITK	ITK-SLP-76 complex, anti-TCR stimulated
Q08945	SSRP1	H2AX complex, isolated from cells without IR exposure
Q08945	SSRP1	FACT complex
Q08945	SSRP1	Toposome
Q08945	SSRP1	FACT-NEK9 complex
Q08999	RBL2	E2F4-p130 complex
Q08999	RBL2	Emerin complex 24
Q08999	RBL2	Emerin complex 52
Q08999	RBL2	pRb2/p130-multimolecular complex (RB2, E2F4, HDAC1, SUV39H1, P300)
Q08999	RBL2	LINC complex, quiescent cells
Q08999	RBL2	pRb2/p130-multimolecular complex (DNMT1, E2F4, SuV39H1, HDAC1, RBL2)
Q08999	RBL2	Emerin complex 32
Q09028	RBBP4	MTA1-HDAC core complex
Q09028	RBBP4	HDAC1-associated protein complex
Q09028	RBBP4	Anti-HDAC2 complex
Q09028	RBBP4	LINC complex, S-phase
Q09028	RBBP4	LINC complex, quiescent cells
Q09028	RBBP4	BRG1-SIN3A complex
Q09028	RBBP4	MTA1 complex
Q09028	RBBP4	HDAC1-associated core complex cII
Q09028	RBBP4	BRMS1-SIN3-HDAC complex
Q09028	RBBP4	ALL-1 supercomplex
Q09028	RBBP4	SIN3 complex
Q09028	RBBP4	Chromatin assembly complex (CAF-1 complex)
Q09028	RBBP4	LARC complex (LCR-associated remodeling complex)
Q09028	RBBP4	SIN3-ING1b complex II
Q09028	RBBP4	NK-3-Groucho-HIPK2-SIN3A-RbpA48-HDAC1 complex
Q09028	RBBP4	Polycomb repressive complex 2 (PRC2)
Q09028	RBBP4	SIN3-SAP25 complex
Q09028	RBBP4	LINC core complex
Q09028	RBBP4	ING2 complex
Q09028	RBBP4	Histone H3.1 complex
Q09028	RBBP4	hNURF complex
Q09028	RBBP4	BRM-SIN3A complex
Q09028	RBBP4	MTA2 complex
Q09028	RBBP4	HDAC2-asscociated core complex
Q09028	RBBP4	Histone H3.3 complex
Q09028	RBBP4	SIN3-ING1b complex I
Q09028	RBBP4	NRD complex (Nucleosome remodeling and deacetylation complex)
Q09161	NCBP1	CBC complex (cap binding complex)
Q09161	NCBP1	NCBP-NIP1 complex
Q09161	NCBP1	PHAX-CBC complex (cap binding complex)
Q09161	NCBP1	CRM1-RAN-PHAX-CBC complex (cap binding complex)
Q09472	EP300	EGR-EP300 complex
Q09472	EP300	ING1-p300-PCNA complex
Q09472	EP300	Smad1-Notch1-p300-Pcaf complex
Q09472	EP300	TCF4-CTNNB1-SUMO1-EP300-HADAC6 complex
Q09472	EP300	PIAS3-SMAD3-P300 complex
Q09472	EP300	p300-CBP-p270 complex
Q09472	EP300	Multisubunit ACTR coactivator complex
Q09472	EP300	pRb2/p130-multimolecular complex (RB2, E2F4, HDAC1, SUV39H1, P300)
Q09472	EP300	p300-CBP-p270-SWI/SNF complex
Q09472	EP300	p300-MDM2-p53 protein complex
Q09472	EP300	TCF4-CTNNB1-EP300 complex
Q09472	EP300	HES1 promoter-Notch enhancer complex
Q09472	EP300	p300-SMAD1-STAT3 complex
Q09472	EP300	HES1 promoter corepressor complex
Q10567	AP1B1	Gamma-BAR-AP1 complex
Q10567	AP1B1	AP1 adaptor complex
Q10570	CPSF1	Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)
Q10570	CPSF1	Cleavage and polyadenylation factor (CPSF)
Q12769	NU160	Nuclear pore complex
Q12778	FOXO1	SMAD3-SMAD4-FOXO1 complex
Q12778	FOXO1	FOXO1-FHL2-SIRT1 complex
Q12789	TF3C1	TFIIIC containing-TOP1-SUB1 complex
Q12789	TF3C1	5S-DNA-TFIIIA-TFIIIC2 subcomplex
Q12789	TF3C1	TFIIIC containing complex
Q12789	TF3C1	5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex
Q12791	KCMA1	BKCA-beta2AR-AKAP79 signaling complex
Q12791	KCMA1	BKCA-beta2AR complex
Q12824	SNF5	RNA polymerase II complex, chromatin structure modifying
Q12824	SNF5	NCOR1 complex
Q12824	SNF5	LARC complex (LCR-associated remodeling complex)
Q12824	SNF5	RNA polymerase II complex, chromatin structure modifying
Q12824	SNF5	RNA polymerase II complex, incomplete (CDK8 complex), chromatin structure modifying
Q12824	SNF5	Emerin complex 32
Q12824	SNF5	BRG1-SIN3A complex
Q12824	SNF5	SIN3-ING1b complex II
Q12824	SNF5	ETS2-SMARCA4-INI1 complex
Q12824	SNF5	RNA polymerase II complex, chromatin structure modifying
Q12824	SNF5	ALL-1 supercomplex
Q12824	SNF5	SWI-SNF chromatin remodeling-related-BRCA1 complex
Q12824	SNF5	p300-CBP-p270-SWI/SNF complex
Q12824	SNF5	BRM-SIN3A complex
Q12830	BPTF	hNURF complex
Q12834	CDC20	MAD2-CDC20 complex
Q12846	STX4	SNARE complex (STX4, VAMP1, VAMP7)
Q12846	STX4	SNARE complex (STX4, SNAP23)
Q12846	STX4	SNARE complex (STX4, SNAP23, VAMP2)
Q12846	STX4	SNARE complex (STX4, SNAP23, VAMP1)
Q12846	STX4	SNARE complex (STX4, VAMP8, VAMP3, SNAP23)
Q12873	CHD3	NRD complex (Nucleosome remodeling and deacetylation complex)
Q12873	CHD3	HDAC1-associated core complex cII
Q12873	CHD3	Anti-HDAC2 complex
Q12873	CHD3	HDAC1-associated protein complex
Q12873	CHD3	HDAC2-asscociated core complex
Q12873	CHD3	ALL-1 supercomplex
Q12874	SF3A3	SF3A1-SF3A2-SF3A3 complex
Q12874	SF3A3	17S U2 snRNP
Q12874	SF3A3	C complex spliceosome
Q12879	NMDE1	PSD95-FYN-NR2A complex
Q12888	TP53B	PTIP-DNA damage response complex
Q12888	TP53B	MDC1-p53BP1-SMC1 complex
Q12888	TP53B	MDC1-H2AFX-TP53BP1 complex
Q12905	ILF2	DNA-PK-Ku-eIF2-NF90-NF45 complex
Q12905	ILF2	Large Drosha complex
Q12905	ILF2	CDC5L complex
Q12906	ILF3	DGCR8-ILF3 complex
Q12906	ILF3	ILF3-XPO5 complex
Q12906	ILF3	DGCR8 multiprotein complex
Q12906	ILF3	Emerin complex 52
Q12906	ILF3	DNA-PK-Ku-eIF2-NF90-NF45 complex
Q12906	ILF3	Large Drosha complex
Q12931	TRAP1	17S U2 snRNP
Q12933	TRAF2	TRAF2-TRADD complex
Q12933	TRAF2	TRAF2-cIAP1/BIRC2 complex
Q12933	TRAF2	TANK-TRAF2-TRAF3 complex
Q12933	TRAF2	TRAF2-MALT1 complex
Q12933	TRAF2	Tumor necrosis factor receptor 1 signaling complex
Q12933	TRAF2	Kinase maturation complex 2
Q12933	TRAF2	Ternary complex (TRAF2, FADD, TRADD)
Q12959	DLG1	LIN2-SAP97 complex
Q12959	DLG1	LIN2-LIN7-SAP97-MINT1 complex
Q12959	DLG1	beta(1)-AR receptosome (ADRB1-SAP97-AKAP79-PRKAR2A)
Q12962	TAF10	TFTC complex (TATA-binding protein-free TAF-II-containing complex)
Q12962	TAF10	TFIID-beta complex
Q12962	TAF10	TFIID complex
Q12962	TAF10	TFIID complex, B-cell specific
Q12965	MYO1E	Emerin complex 1
Q12996	CSTF3	BARD1-BRCA1-CSTF complex
Q12996	CSTF3	Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)
Q12996	CSTF3	Cleavage stimulation factor
Q13009	TIAM1	TIAM1-EFNB1-EPHA2 complex
Q13009	TIAM1	TIAM1-GRIN1 complex
Q13042	CDC16	Cell division cycle complex (CDC27, CDC16, ANAPC7)
Q13075	BIRC1	Homotetrameric complex NIAP
Q13084	RM28	55S ribosome, mitochondrial
Q13094	LCP2	PLC-gamma-2-SLP-76-Lyn-Grb2 complex
