id	gene_symbol	complex
P61604	CH10	HSPE1-IKBKE-MIF-RIPK5 complex
P14174	MIF	HSPE1-IKBKE-MIF-RIPK5 complex
P16615	AT2A2	ATP2A2-IGHMBP2 containing complex
Q9UDY6	TRI10	ATP2A2-IGHMBP2 containing complex
P38935	SMBP2	ATP2A2-IGHMBP2 containing complex
P15515	HIS1	MUC7-amylase-PNRC1-PRB3-PRR4-STATH-HTN1 complex
P30048	PRDX3	MUC7-amylase-PNRC1-PRB3-PRR4-STATH-HTN1 complex
Q12796	PNRC1	MUC7-amylase-PNRC1-PRB3-PRR4-STATH-HTN1 complex
Q8TAX7	MUC7	MUC7-amylase-PNRC1-PRB3-PRR4-STATH-HTN1 complex
P02808	STAT	MUC7-amylase-PNRC1-PRB3-PRR4-STATH-HTN1 complex
P04745	AMY1	MUC7-amylase-PNRC1-PRB3-PRR4-STATH-HTN1 complex
Q8NHW5	RLA0L	PAF-AH complex
Q9UKV3	ACINU	PAF-AH complex
P05388	RLA0	PAF-AH complex
P43034	LIS1	PAF-AH complex
P68402	PA1B2	PAF-AH complex
P07814	SYEP	ARL4D-EPRS-MAPK8IP3 complex
P49703	ARL4D	ARL4D-EPRS-MAPK8IP3 complex
Q9UPT6	JIP3	ARL4D-EPRS-MAPK8IP3 complex
Q15486	GUSP1	CTSK-FGFR3-FGFR3 containing complex
P22607	FGFR3	CTSK-FGFR3-FGFR3 containing complex
P43235	CATK	CTSK-FGFR3-FGFR3 containing complex
O43147	SGSM2	ILF2-RGMA containing complex
Q96B86	RGMA	ILF2-RGMA containing complex
Q12905	ILF2	ILF2-RGMA containing complex
Q8IWJ2	GCC2	FOS-FOSL2-GCC2-JUN-MLLT6 containing complex
P01100	FOS	FOS-FOSL2-GCC2-JUN-MLLT6 containing complex
P05412	JUN	FOS-FOSL2-GCC2-JUN-MLLT6 containing complex
P15408	FOSL2	FOS-FOSL2-GCC2-JUN-MLLT6 containing complex
P55198	AF17	FOS-FOSL2-GCC2-JUN-MLLT6 containing complex
O60716	CTND1	SHP-1-p120ctn complex
P29350	PTN6	SHP-1-p120ctn complex
P31994	FCG2B	SHP-1-p120ctn complex
Q14790	CASP8	Caspase complex
P61289	PSME3	Caspase complex
P51878	CASP5	Caspase complex
P29466	CASP1	Caspase complex
P98170	XIAP	Caspase complex
P31944	CASPE	Caspase complex
Q92851	CASPA	Caspase complex
Q08378	GOGA3	Caspase complex
P55211	CASP9	Caspase complex
P55212	CASP6	Caspase complex
P55210	CASP7	Caspase complex
P42574	CASP3	Caspase complex
P46013	KI67	CBX1-CBX3-CBX5-HIST1H2BN-MKI67-SP100 complex
P83916	CBX1	CBX1-CBX3-CBX5-HIST1H2BN-MKI67-SP100 complex
P45973	CBX5	CBX1-CBX3-CBX5-HIST1H2BN-MKI67-SP100 complex
P23497	SP100	CBX1-CBX3-CBX5-HIST1H2BN-MKI67-SP100 complex
Q13185	CBX3	CBX1-CBX3-CBX5-HIST1H2BN-MKI67-SP100 complex
Q71DI3	H32	CBX1-CBX3-CBX5-HIST1H2BN-MKI67-SP100 complex
P68431	H31	CBX1-CBX3-CBX5-HIST1H2BN-MKI67-SP100 complex
Q9UJY5	GGA1	ARF1-GGA1-SORT1 complex
P84077	ARF1	ARF1-GGA1-SORT1 complex
Q99523	SORT	ARF1-GGA1-SORT1 complex
P78347	GTF2I	BTK-GTF2I-TLR8 complex
Q06187	BTK	BTK-GTF2I-TLR8 complex
Q9NR97	TLR8	BTK-GTF2I-TLR8 complex
Q9NX46	ARHL2	ADPRHL2 containing complex
P30042	ES1	ADPRHL2 containing complex
Q70Z53	F10C1	ADPRHL2 containing complex
P24864	CCNE1	CCNE1-FBXW7-SREBF1 complex
Q969H0	FBXW7	CCNE1-FBXW7-SREBF1 complex
P36956	SRBP1	CCNE1-FBXW7-SREBF1 complex
O96006	ZBED1	KIAA1217-SORBS3-SORBS3-ZBED1-ZBTB25 complex
O60504	VINEX	KIAA1217-SORBS3-SORBS3-ZBED1-ZBTB25 complex
P24278	ZBT25	KIAA1217-SORBS3-SORBS3-ZBED1-ZBTB25 complex
Q5T5P2	SKT	KIAA1217-SORBS3-SORBS3-ZBED1-ZBTB25 complex
O15162	PLS1	EFEMP2-HBP1-KIAA1279-PLSCR1-ZNF638 complex
Q14966	ZN638	EFEMP2-HBP1-KIAA1279-PLSCR1-ZNF638 complex
Q96EK5	KBP	EFEMP2-HBP1-KIAA1279-PLSCR1-ZNF638 complex
O95967	FBLN4	EFEMP2-HBP1-KIAA1279-PLSCR1-ZNF638 complex
O60381	HBP1	EFEMP2-HBP1-KIAA1279-PLSCR1-ZNF638 complex
Q13751	LAMB3	KIF11-LAMB3-MEIS1 complex
P52732	KIF11	KIF11-LAMB3-MEIS1 complex
O00470	MEIS1	KIF11-LAMB3-MEIS1 complex
P56377	AP1S2	Adaptor protein complex 1 (AP-1)
Q9Y6Q5	AP1M2	Adaptor protein complex 1 (AP-1)
Q9BXS5	AP1M1	Adaptor protein complex 1 (AP-1)
Q10567	AP1B1	Adaptor protein complex 1 (AP-1)
P61966	AP1S1	Adaptor protein complex 1 (AP-1)
O43747	AP1G1	Adaptor protein complex 1 (AP-1)
Q9UPM8	AP4E1	Adaptor protein complex 1 (AP-1)
Q99613	EIF3C	COMMD8-NDUFA4L2 containing complex
Q9NX08	COMD8	COMMD8-NDUFA4L2 containing complex
Q9NRX3	NUA4L	COMMD8-NDUFA4L2 containing complex
Q8N3X1	FNBP4	PLXNA2-UBAP2L containing complex
Q14157	UBP2L	PLXNA2-UBAP2L containing complex
O75051	PLXA2	PLXNA2-UBAP2L containing complex
P17098	ZNF8	THBS1-ZNF8 containing complex
P07996	TSP1	THBS1-ZNF8 containing complex
P14598	NCF1	NCF1-TRAF4 complex
Q9BUZ4	TRAF4	NCF1-TRAF4 complex
Q8TD31	CCHCR	NCF1-TRAF4 complex
O60739	EIF1B	ACTR6-EIF1B-IKBKE-RUVBL1-TKT containing complex
Q9Y265	RUVB1	ACTR6-EIF1B-IKBKE-RUVBL1-TKT containing complex
P29401	TKT	ACTR6-EIF1B-IKBKE-RUVBL1-TKT containing complex
Q7L2H7	EIF3M	ACTR6-EIF1B-IKBKE-RUVBL1-TKT containing complex
Q9GZN1	ARP6	ACTR6-EIF1B-IKBKE-RUVBL1-TKT containing complex
Q14164	IKKE	ACTR6-EIF1B-IKBKE-RUVBL1-TKT containing complex
P40222	TXLNA	RGS20-SLC39A7-TXLNA complex
O76081	RGS20	RGS20-SLC39A7-TXLNA complex
Q92504	S39A7	RGS20-SLC39A7-TXLNA complex
Q3YEC7	RABL6	C9orf86-EPB42-SPINK7 complex
P58062	ISK7	C9orf86-EPB42-SPINK7 complex
P16452	EPB42	C9orf86-EPB42-SPINK7 complex
O43395	PRPF3	DVL3-DVL3-PITX1-PRPF3 complex
P78337	PITX1	DVL3-DVL3-PITX1-PRPF3 complex
Q92997	DVL3	DVL3-DVL3-PITX1-PRPF3 complex
P35268	RL22	LIPE-NSFL1C-RPL22-SRP14 containing complex
Q9UNZ2	NSF1C	LIPE-NSFL1C-RPL22-SRP14 containing complex
P37108	SRP14	LIPE-NSFL1C-RPL22-SRP14 containing complex
Q05469	LIPS	LIPE-NSFL1C-RPL22-SRP14 containing complex
P26583	HMGB2	CSNK1A1-MDM4-TP53-YWHAZ containing complex
P48729	KC1A	CSNK1A1-MDM4-TP53-YWHAZ containing complex
P04637	P53	CSNK1A1-MDM4-TP53-YWHAZ containing complex
P63104	1433Z	CSNK1A1-MDM4-TP53-YWHAZ containing complex
O15151	MDM4	CSNK1A1-MDM4-TP53-YWHAZ containing complex
Q07890	SOS2	GRAP2-GRB2-LCP2-SOS2 containing complex
P62993	GRB2	GRAP2-GRB2-LCP2-SOS2 containing complex
O75791	GRAP2	GRAP2-GRB2-LCP2-SOS2 containing complex
Q13094	LCP2	GRAP2-GRB2-LCP2-SOS2 containing complex
P22681	CBL	GRAP2-GRB2-LCP2-SOS2 containing complex
O60925	PFD1	BRD7-C1orf103-PFDN1-RPLP1 complex
P05386	RLA1	BRD7-C1orf103-PFDN1-RPLP1 complex
Q9NPI1	BRD7	BRD7-C1orf103-PFDN1-RPLP1 complex
Q5T3J3	LRIF1	BRD7-C1orf103-PFDN1-RPLP1 complex
O60711	LPXN	LPXN-PTK2B containing complex
O75541	ZN821	LPXN-PTK2B containing complex
Q14289	FAK2	LPXN-PTK2B containing complex
Q8WVM8	SCFD1	IL8RA-PPBP-SCFD1 complex
P25024	CXCR1	IL8RA-PPBP-SCFD1 complex
P02775	CXCL7	IL8RA-PPBP-SCFD1 complex
P24666	PPAC	ACP1-MRPL20-USP13 containing complex
Q92995	UBP13	ACP1-MRPL20-USP13 containing complex
Q9BYC9	RM20	ACP1-MRPL20-USP13 containing complex
Q9HCX4	TRPC7	MX1-TRPC4-TRPC7 complex
Q9UBN4	TRPC4	MX1-TRPC4-TRPC7 complex
P20591	MX1	MX1-TRPC4-TRPC7 complex
P10912	GHR	PTPN11-GHR-GHR-JAK2 complex
P26045	PTN3	PTPN11-GHR-GHR-JAK2 complex
O60674	JAK2	PTPN11-GHR-GHR-JAK2 complex
P23467	PTPRB	PTPN11-GHR-GHR-JAK2 complex
O43390	HNRPR	FBLN1-NR1I2 containing complex
P51690	ARSE	ARSE-TNK2-VTI1B containing complex
Q53EL9	SEZ6	ARSE-TNK2-VTI1B containing complex
Q9UEU0	VTI1B	ARSE-TNK2-VTI1B containing complex
Q14565	DMC1	DMC1-RAD54B containing complex
Q9Y620	RA54B	DMC1-RAD54B containing complex
P41226	UBA7	ANXA2-ISG15-PPM1B-UBE1L-UBE2E2 complex
P07355	ANXA2	ANXA2-ISG15-PPM1B-UBE1L-UBE2E2 complex
Q96LR5	UB2E2	ANXA2-ISG15-PPM1B-UBE1L-UBE2E2 complex
O75688	PPM1B	ANXA2-ISG15-PPM1B-UBE1L-UBE2E2 complex
P05161	ISG15	ANXA2-ISG15-PPM1B-UBE1L-UBE2E2 complex
Q9UJY4	GGA2	CTPS2-GGA2-SPG21 complex
Q9NRF8	PYRG2	CTPS2-GGA2-SPG21 complex
Q9NZD8	SPG21	CTPS2-GGA2-SPG21 complex
Q9NR50	EI2BG	RNA polymerase III subunit containing complex
Q9H1D9	RPC6	RNA polymerase III subunit containing complex
O76061	STC2	RNA polymerase III subunit containing complex
P10415	BCL2	BCL-x complex
Q92843	B2CL2	BCL-x complex
Q07817	B2CL1	BCL-x complex
Q13323	BIK	BCL-x complex
O43521	B2L11	BCL-x complex
Q07820	MCL1	BCL-x complex
Q96PY6	NEK1	CTNNAL1-NEK1 containing complex
Q9UBT7	CTNL1	CTNNAL1-NEK1 containing complex
Q12959	DLG1	ADAM17-DLG1 complex
P78536	ADA17	ADAM17-DLG1 complex
Q96KB5	TOPK	ADAM17-DLG1 complex
Q8NCB2	CAMKV	CAMKV-CENPT-TCEA2-TCEA2-WDR47 complex
Q15560	TCEA2	CAMKV-CENPT-TCEA2-TCEA2-WDR47 complex
O94967	WDR47	CAMKV-CENPT-TCEA2-TCEA2-WDR47 complex
Q86VL0	Q86VL0	CAMKV-CENPT-TCEA2-TCEA2-WDR47 complex
Q96BT3	CENPT	CAMKV-CENPT-TCEA2-TCEA2-WDR47 complex
Q9HCU9	BRMS1	BRMS1-HDAC6-TAF1 complex
P21675	TAF1	BRMS1-HDAC6-TAF1 complex
Q9UBN7	HDAC6	BRMS1-HDAC6-TAF1 complex
Q96KR7	PHAR3	KIAA1009-LXN-PHACTR3 complex
Q9BS40	LXN	KIAA1009-LXN-PHACTR3 complex
Q14126	DSG2	DSG1-DSG2-PKP3 complex
Q9Y446	PKP3	DSG1-DSG2-PKP3 complex
Q02413	DSG1	DSG1-DSG2-PKP3 complex
O60880	SH21A	ARHGEF6-NTRK3-SH2D1A complex
Q16288	NTRK3	ARHGEF6-NTRK3-SH2D1A complex
Q14155	ARHG7	ARHGEF6-NTRK3-SH2D1A complex
Q15052	ARHG6	ARHGEF6-NTRK3-SH2D1A complex
Q15904	VAS1	ATP6AP1-HBA1-HBB complex
P68871	HBB	ATP6AP1-HBA1-HBB complex
P69905	HBA	ATP6AP1-HBA1-HBB complex
P06401	PRGR	BCAS2-ESR1-ESR2-PGR-ZBTB17 complex
Q13105	ZBT17	BCAS2-ESR1-ESR2-PGR-ZBTB17 complex
O75934	SPF27	BCAS2-ESR1-ESR2-PGR-ZBTB17 complex
Q92731	ESR2	BCAS2-ESR1-ESR2-PGR-ZBTB17 complex
P03372	ESR1	BCAS2-ESR1-ESR2-PGR-ZBTB17 complex
O60566	BUB1B	mitotic checkpoint kinase - beta2-adaptin clathrin adaptor complex
Q13315	ATM	mitotic checkpoint kinase - beta2-adaptin clathrin adaptor complex
O00203	AP3B1	mitotic checkpoint kinase - beta2-adaptin clathrin adaptor complex
O43683	BUB1	mitotic checkpoint kinase - beta2-adaptin clathrin adaptor complex
Q10567	AP1B1	mitotic checkpoint kinase - beta2-adaptin clathrin adaptor complex
O00213	APBB1	APBB1-CLSTN1-MCM3AP complex
O60318	GANP	APBB1-CLSTN1-MCM3AP complex
O94985	CSTN1	APBB1-CLSTN1-MCM3AP complex
P01344	IGF2	IGF and IGFBP complex
P22692	IBP4	IGF and IGFBP complex
P24592	IBP6	IGF and IGFBP complex
P17936	IBP3	IGF and IGFBP complex
P18065	IBP2	IGF and IGFBP complex
P08833	IBP1	IGF and IGFBP complex
P24593	IBP5	IGF and IGFBP complex
Q13501	SQSTM	ATG4B-C14orf139-KBTBD7-MAP1LC3B-SQSTM1 complex
Q8WVZ9	KBTB7	ATG4B-C14orf139-KBTBD7-MAP1LC3B-SQSTM1 complex
Q9H761	CN139	ATG4B-C14orf139-KBTBD7-MAP1LC3B-SQSTM1 complex
Q9Y4P1	ATG4B	ATG4B-C14orf139-KBTBD7-MAP1LC3B-SQSTM1 complex
Q9GZQ8	MLP3B	ATG4B-C14orf139-KBTBD7-MAP1LC3B-SQSTM1 complex
P21802	FGFR2	FGF complex
P05230	FGF1	FGF complex
P09038	FGF2	FGF complex
O15520	FGF10	FGF complex
Q5JY77	GASP1	GPRASP1 complex
Q96D09	GASP2	GPRASP1 complex
P63104	1433Z	PNN-RNPS1-SF3A2-SRRM2-TOE1-YWHAG-YWHAZ complex
Q96GM8	TOE1	PNN-RNPS1-SF3A2-SRRM2-TOE1-YWHAG-YWHAZ complex
Q15428	SF3A2	PNN-RNPS1-SF3A2-SRRM2-TOE1-YWHAG-YWHAZ complex
Q15287	RNPS1	PNN-RNPS1-SF3A2-SRRM2-TOE1-YWHAG-YWHAZ complex
Q9UQ35	SRRM2	PNN-RNPS1-SF3A2-SRRM2-TOE1-YWHAG-YWHAZ complex
P61981	1433G	PNN-RNPS1-SF3A2-SRRM2-TOE1-YWHAG-YWHAZ complex
Q9H307	PININ	PNN-RNPS1-SF3A2-SRRM2-TOE1-YWHAG-YWHAZ complex
P48061	SDF1	CXCL12-LGALS3-MMP2 complex
P08253	MMP2	CXCL12-LGALS3-MMP2 complex
P17931	LEG3	CXCL12-LGALS3-MMP2 complex
Q92979	NEP1	CTSE-EMG1-HIVEP1 complex
O75340	PDCD6	CEP250-PDCD6-TRIM32 complex
Q13049	TRI32	CEP250-PDCD6-TRIM32 complex
Q9BV73	CP250	CEP250-PDCD6-TRIM32 complex
Q9H0U9	TSYL1	PPARD-RXRB-TSPYL1 complex
Q03181	PPARD	PPARD-RXRB-TSPYL1 complex
P28702	RXRB	PPARD-RXRB-TSPYL1 complex
Q06830	PRDX1	ADRM1-IRF3-PRDX1 complex
Q16186	ADRM1	ADRM1-IRF3-PRDX1 complex
Q14653	IRF3	ADRM1-IRF3-PRDX1 complex
P56134	ATPK	ATP5J2-FBP1-PRPF4 complex
O43172	PRP4	ATP5J2-FBP1-PRPF4 complex
P09467	F16P1	ATP5J2-FBP1-PRPF4 complex
Q8N720	ZN655	KIAA0774-ZNF655 containing complex
P37088	SCNNA	CDC25C-SCNN1A containing complex
P30307	MPIP3	CDC25C-SCNN1A containing complex
O00471	EXOC5	CASR-EXOC5-PRKCG complex
P41180	CASR	CASR-EXOC5-PRKCG complex
P05129	KPCG	CASR-EXOC5-PRKCG complex
O15228	GNPAT	GNPAT-RAB35 containing complex
Q15286	RAB35	GNPAT-RAB35 containing complex
O75828	CBR3	GNPAT-RAB35 containing complex
Q06547	GABP1	ALS2CR8-GABPB2-LMO3 complex
Q8TAP4	LMO3	ALS2CR8-GABPB2-LMO3 complex
Q8N187	CARTF	ALS2CR8-GABPB2-LMO3 complex
P25815	S100P	ECD-S100P-SUGT1 complex
O95905	ECD	ECD-S100P-SUGT1 complex
Q9Y2Z0	SGT1	ECD-S100P-SUGT1 complex
P31939	PUR9	ATIC-HNRPDL-NDUFAF1-TRAF6 complex
Q9Y375	CIA30	ATIC-HNRPDL-NDUFAF1-TRAF6 complex
Q9Y4K3	TRAF6	ATIC-HNRPDL-NDUFAF1-TRAF6 complex
O14979	HNRDL	ATIC-HNRPDL-NDUFAF1-TRAF6 complex
Q8TCU6	PREX1	BZW1-MAGI1 containing complex
Q7L1Q6	BZW1	BZW1-MAGI1 containing complex
Q99963	SH3G3	CREB3-DPPA4-EMD-FATE1-SH3GL3 containing complex
Q969F0	FATE1	CREB3-DPPA4-EMD-FATE1-SH3GL3 containing complex
O43889	CREB3	CREB3-DPPA4-EMD-FATE1-SH3GL3 containing complex
Q7L190	DPPA4	CREB3-DPPA4-EMD-FATE1-SH3GL3 containing complex
P50402	EMD	CREB3-DPPA4-EMD-FATE1-SH3GL3 containing complex
Q02447	SP3	GCH1-SP3 containing complex
Q13129	RLF	GCH1-SP3 containing complex
P30793	GCH1	GCH1-SP3 containing complex
P36888	FLT3	FLT3-SOCS1 containing complex
O15524	SOCS1	FLT3-SOCS1 containing complex
Q02763	TIE2	FLT3-SOCS1 containing complex
P35222	CTNB1	APC - cadherin-binding proteins complex
P25054	APC	APC - cadherin-binding proteins complex
Q9H3G5	CPVL	APC - cadherin-binding proteins complex
Q9NSA3	CNBP1	APC - cadherin-binding proteins complex
Q6ZN55	ZN574	KIF15-TRIM4-ZNF574 complex
Q9NS87	KIF15	KIF15-TRIM4-ZNF574 complex
Q9C037	TRIM4	KIF15-TRIM4-ZNF574 complex
Q13268	DHRS2	ACTB-SERINC3-VDAC2-VDAC3 containing complex
P63261	ACTG	ACTB-SERINC3-VDAC2-VDAC3 containing complex
P60709	ACTB	ACTB-SERINC3-VDAC2-VDAC3 containing complex
Q13530	SERC3	ACTB-SERINC3-VDAC2-VDAC3 containing complex
Q9Y277	VDAC3	ACTB-SERINC3-VDAC2-VDAC3 containing complex
Q9Y5M8	SRPRB	NDN-PTP4A3-SEC61A1-SRPRB-TSC22D1 complex
Q15714	T22D1	NDN-PTP4A3-SEC61A1-SRPRB-TSC22D1 complex
P61619	S61A1	NDN-PTP4A3-SEC61A1-SRPRB-TSC22D1 complex
Q99608	NECD	NDN-PTP4A3-SEC61A1-SRPRB-TSC22D1 complex
O75365	TP4A3	NDN-PTP4A3-SEC61A1-SRPRB-TSC22D1 complex
P51571	SSRD	CBWD3-SSR4-TNFRSF1B-UBE2E1 complex
P20333	TNR1B	CBWD3-SSR4-TNFRSF1B-UBE2E1 complex
Q4V339	CBWD6	CBWD3-SSR4-TNFRSF1B-UBE2E1 complex
Q5RIA9	CBWD5	CBWD3-SSR4-TNFRSF1B-UBE2E1 complex
P51965	UB2E1	CBWD3-SSR4-TNFRSF1B-UBE2E1 complex
Q5JTY5	CBWD3	CBWD3-SSR4-TNFRSF1B-UBE2E1 complex
Q8IUF1	CBWD2	CBWD3-SSR4-TNFRSF1B-UBE2E1 complex
Q9BRT8	CBWD1	CBWD3-SSR4-TNFRSF1B-UBE2E1 complex
Q9BXJ9	NAA15	CCT2-NARG1-NR1H2 complex
P78371	TCPB	CCT2-NARG1-NR1H2 complex
P55055	NR1H2	CCT2-NARG1-NR1H2 complex
P08758	ANXA5	ANXA5-FDFT1-TMEM43 complex
P37268	FDFT	ANXA5-FDFT1-TMEM43 complex
Q9BTV4	TMM43	ANXA5-FDFT1-TMEM43 complex
P56537	IF6	FSCN1-GNAS-HLA-B-PRKAB1-SHMT2 containing complex
Q9Y478	AAKB1	FSCN1-GNAS-HLA-B-PRKAB1-SHMT2 containing complex
Q16658	FSCN1	FSCN1-GNAS-HLA-B-PRKAB1-SHMT2 containing complex
P30460	1B08	FSCN1-GNAS-HLA-B-PRKAB1-SHMT2 containing complex
P34897	GLYM	FSCN1-GNAS-HLA-B-PRKAB1-SHMT2 containing complex
P01889	1B07	FSCN1-GNAS-HLA-B-PRKAB1-SHMT2 containing complex
P63092	GNAS2	FSCN1-GNAS-HLA-B-PRKAB1-SHMT2 containing complex
Q7Z5R6	AB1IP	RAP1A - RIAM complex
P62834	RAP1A	RAP1A - RIAM complex
Q8WZA2	RPGF4	RAP1A - RIAM complex
Q96QF0	RAB3I	OPTN-RAB3IP-RAB8A complex
P61006	RAB8A	OPTN-RAB3IP-RAB8A complex
Q96CV9	OPTN	OPTN-RAB3IP-RAB8A complex
Q9UBW7	ZMYM2	UBE2A-ZMYM2 containing complex
P22626	ROA2	UBE2A-ZMYM2 containing complex
P26599	PTBP1	UBE2A-ZMYM2 containing complex
P31942	HNRH3	UBE2A-ZMYM2 containing complex
P49459	UBE2A	UBE2A-ZMYM2 containing complex
P35637	FUS	UBE2A-ZMYM2 containing complex
P23246	SFPQ	UBE2A-ZMYM2 containing complex
P08238	HS90B	HSP90AB1-HSPH1-SEMA3F-UBE1-YWHAZ complex
P63104	1433Z	HSP90AB1-HSPH1-SEMA3F-UBE1-YWHAZ complex
P22314	UBA1	HSP90AB1-HSPH1-SEMA3F-UBE1-YWHAZ complex
Q13275	SEM3F	HSP90AB1-HSPH1-SEMA3F-UBE1-YWHAZ complex
Q92598	HS105	HSP90AB1-HSPH1-SEMA3F-UBE1-YWHAZ complex
Q9UM07	PADI4	DNPEP-KIF4A-PADI4 complex
O95239	KIF4A	DNPEP-KIF4A-PADI4 complex
Q01196	RUNX1	EP300-HIPK2-RUNX1 complex
Q04724	TLE1	EP300-HIPK2-RUNX1 complex
Q9GZV5	WWTR1	EP300-HIPK2-RUNX1 complex
Q09472	EP300	EP300-HIPK2-RUNX1 complex
Q9H2X6	HIPK2	EP300-HIPK2-RUNX1 complex
P01892	1A02	CALR-PDIA3-SLC2A1 containing complex
P27797	CALR	CALR-PDIA3-SLC2A1 containing complex
P30101	PDIA3	CALR-PDIA3-SLC2A1 containing complex
P11166	GTR1	CALR-PDIA3-SLC2A1 containing complex
P46092	CCR10	CCL21-CCL25-CCR10-CCRL1-CXCL13 complex
O43927	CXL13	CCL21-CCL25-CCR10-CCRL1-CXCL13 complex
Q9NPB9	ACKR4	CCL21-CCL25-CCR10-CCRL1-CXCL13 complex
O00585	CCL21	CCL21-CCL25-CCR10-CCRL1-CXCL13 complex
O15444	CCL25	CCL21-CCL25-CCR10-CCRL1-CXCL13 complex
O95714	HERC2	HERC2-MPDU1-SLC1A5 complex
O75352	MPU1	HERC2-MPDU1-SLC1A5 complex
Q15758	AAAT	HERC2-MPDU1-SLC1A5 complex
P08700	IL3	CSF2RB-IL3-SHC1 complex
P32927	IL3RB	CSF2RB-IL3-SHC1 complex
Q6NSJ8	Q6NSJ8	CSF2RB-IL3-SHC1 complex
Q9NRA8	4ET	EIF4ENIF1-KPNA2-KPNB1-MYC complex
P52292	IMA1	EIF4ENIF1-KPNA2-KPNB1-MYC complex
P01106	MYC	EIF4ENIF1-KPNA2-KPNB1-MYC complex
Q14974	IMB1	EIF4ENIF1-KPNA2-KPNB1-MYC complex
P46977	STT3A	ITM2C-STT3A containing complex
Q9NQX7	ITM2C	ITM2C-STT3A containing complex
Q8NCD3	HJURP	ITM2C-STT3A containing complex
P49407	ARRB1	ARR3-ARRB1-GNMT-MAP2K7 complex
P36575	ARRC	ARR3-ARRB1-GNMT-MAP2K7 complex
O14733	MP2K7	ARR3-ARRB1-GNMT-MAP2K7 complex
Q14749	GNMT	ARR3-ARRB1-GNMT-MAP2K7 complex
O75746	CMC1	MYC-MYO1D-PELO-PHLDA3-SLC25A12 complex
P01106	MYC	MYC-MYO1D-PELO-PHLDA3-SLC25A12 complex
Q9BRX2	PELO	MYC-MYO1D-PELO-PHLDA3-SLC25A12 complex
O94832	MYO1D	MYC-MYO1D-PELO-PHLDA3-SLC25A12 complex
Q9Y5J5	PHLA3	MYC-MYO1D-PELO-PHLDA3-SLC25A12 complex
Q9ULB1	NRX1A	SDCBP-NRXN1containing complex
O00560	SDCB1	SDCBP-NRXN1containing complex
Q15375	EPHA7	SDCBP-NRXN1containing complex
Q9H190	SDCB2	SDCBP-NRXN1containing complex
Q99614	TTC1	ACY1-GNAQ-TTC1 complex
Q03154	ACY1	ACY1-GNAQ-TTC1 complex
P63162	RSMN	HTATSF1-SF3A2-SNRPB2-SNRPN complex
P08579	RU2B	HTATSF1-SF3A2-SNRPB2-SNRPN complex
Q15428	SF3A2	HTATSF1-SF3A2-SNRPB2-SNRPN complex
O43719	HTSF1	HTATSF1-SF3A2-SNRPB2-SNRPN complex
P32969	RL9	ARL15-RPL9-SORBS2 complex
Q9NXU5	ARL15	ARL15-RPL9-SORBS2 complex
P53680	AP2S1	AP2S1-IGF2BP1-ILK-KHK-MYC complex
Q9NZI8	IF2B1	AP2S1-IGF2BP1-ILK-KHK-MYC complex
Q13418	ILK	AP2S1-IGF2BP1-ILK-KHK-MYC complex
P01106	MYC	AP2S1-IGF2BP1-ILK-KHK-MYC complex
P50053	KHK	AP2S1-IGF2BP1-ILK-KHK-MYC complex
Q16584	M3K11	MAP3K11-NOTCH2-SENP3 complex
Q9H4L4	SENP3	MAP3K11-NOTCH2-SENP3 complex
Q04721	NOTC2	MAP3K11-NOTCH2-SENP3 complex
Q12923	PTN13	MPDZ-PLEKHA1-PTPN13 containing complex
O75970	MPDZ	MPDZ-PLEKHA1-PTPN13 containing complex
Q9HB21	PKHA1	MPDZ-PLEKHA1-PTPN13 containing complex
P08133	ANXA6	ACTB-ANXA6-CGN-TJP1 complex
P60709	ACTB	ACTB-ANXA6-CGN-TJP1 complex
P63261	ACTG	ACTB-ANXA6-CGN-TJP1 complex
Q07157	ZO1	ACTB-ANXA6-CGN-TJP1 complex
Q15834	CC85B	APEX2-CCDC85B-HOOK2-TRAF2-USP2 complex
O75604	UBP2	APEX2-CCDC85B-HOOK2-TRAF2-USP2 complex
Q12933	TRAF2	APEX2-CCDC85B-HOOK2-TRAF2-USP2 complex
Q9UBZ4	APEX2	APEX2-CCDC85B-HOOK2-TRAF2-USP2 complex
Q96ED9	HOOK2	APEX2-CCDC85B-HOOK2-TRAF2-USP2 complex
O43541	SMAD6	CCDC92-SMAD6-TTLL5 complex
Q53HC0	CCD92	CCDC92-SMAD6-TTLL5 complex
O96024	B3GT4	B3GALT4-DCK-DDX19B-DDX19B-XPO7 complex
P27707	DCK	B3GALT4-DCK-DDX19B-DDX19B-XPO7 complex
Q9UMR2	DD19B	B3GALT4-DCK-DDX19B-DDX19B-XPO7 complex
Q9UIA9	XPO7	B3GALT4-DCK-DDX19B-DDX19B-XPO7 complex
Q9ULZ3	ASC	PRKAR1A-PYCARD-TUSC4-UBE2M complex
P61081	UBC12	PRKAR1A-PYCARD-TUSC4-UBE2M complex
Q8WTW4	NPRL2	PRKAR1A-PYCARD-TUSC4-UBE2M complex
P10644	KAP0	PRKAR1A-PYCARD-TUSC4-UBE2M complex
Q9NP66	HM20A	CCDC85B-DTNB-HMG20A containing complex
Q15834	CC85B	CCDC85B-DTNB-HMG20A containing complex
O00273	DFFA	CYP4B1-DFFA-HERC1 complex
P13584	CP4B1	CYP4B1-DFFA-HERC1 complex
